"x"
"abduction",1560.37048345695
"induction-problem",9005.85184747389
"peirce",13752.0919957686
"scientific-explanation",4298.50573701904
"scientific-realism",4610.23844451708
"simplicity",1360.83079869483
"skepticism",11211.483952148
"scientific-underdetermination",305.845173277748
"abelard",385.217287444451
"aristotle-logic",10950.0805112227
"mereology-medieval",1580.92439977793
"relations-medieval",1400.48899120111
"medieval-syllogism",1059.85551702198
"universals-medieval",7359.74738265312
"william-champeaux",6.04262182098723
"abhidharma",3240.26689624968
"atomism-modern",2178.97103532526
"atomism-ancient",3193.28268365803
"consciousness-intentionality",1781.85989790066
"contradiction",2091.2292057811
"dharmakiirti",1430.17581888803
"epistemology",25923.0430287546
"kyoto-school",2916.8380148359
"madhyamaka",2527.78231597796
"mind-indian-buddhism",2798.71190647789
"nagarjuna",3391.48758016369
"saantarak-sita",644.862192827434
"vasubandhu",1388.58188317363
"abilities",765.136157356241
"knowledge-how",115.160127202504
"action",5214.81580957324
"compatibilism",1474.71718262817
"conditionals",4164.39282604765
"dispositions",3127.07654639836
"incompatibilism-arguments",2063.92655728409
"logic-modal",15990.3932630534
"abner-burgos",958.377184336406
"aristotle-natphil",2418.35691418601
"crescas",1626.74443868319
"determinism-causal",15450.1522427425
"free-will-foreknowledge",2443.13194129245
"concepts-god",4806.8099008192
"maimonides",4444.29690496836
"meister-eckhart",1269.54818504993
"neoplatonism",2654.66588448898
"ockham",9059.46185554714
"spinoza",8542.13878653949
"trinity",12668.676032523
"abrabanel",4.45424010972652
"ficino",2321.41271843027
"abstract-objects",5665.44222489318
"nominalism-metaphysics",4878.76251957991
"platonism",9642.26115510278
"fiction",448.905205314969
"physicalism",9349.91017130097
"analytic-synthetic",11583.0847683199
"types-tokens",1363.21463954461
"frege",16832.706077407
"frege-theorem",2297.6417278698
"object",1987.83750077816
"possible-objects",3323.88568537521
"properties",22473.1131209479
"states-of-affairs",2369.13336807023
"essential-accidental",5116.30556365056
"logical-truth",4354.10419535931
"aristotle-metaphysics",12520.6410780618
"modality-epistemology",1378.65545771758
"descartes-modal",775.637904266327
"identity-indiscernible",1700.6063381555
"identity-transworld",234.043099939989
"leibniz-modal",3284.14893391628
"material-constitution",5290.39910387834
"natural-kinds",1859.8387389899
"possible-worlds",19085.5550399262
"sorites-paradox",6268.79924335641
"substance",11669.6039950452
"agency",1571.41015391272
"shared-agency",340.339651720187
"davidson",15127.4441812088
"intention",1678.10944503876
"practical-reason",5922.70450938814
"self-knowledge",5779.24210705563
"collective-intentionality",754.753428953196
"practical-reason-action",1154.40452162067
"collective-responsibility",2018.96686895762
"rights-group",175.697594840381
"logic-action",794.546155602384
"events",1598.77806912489
"frame-problem",345.783204554321
"dynamic-epistemic",2662.62726016393
"logic-nonmonotonic",669.213410919271
"logic-dynamic",144.733823616152
"logic-temporal",4963.47328213424
"dynamic-semantics",3068.13231049119
"situations-semantics",3459.79054150388
"speech-acts",5061.55152140757
"action-perception",7.14961748283539
"bodily-awareness",562.695920366386
"phenomenology",15777.3571773779
"embodied-cognition",1585.78653776507
"qm-action-distance",1763.82032387976
"bell-theorem",1631.35026818638
"causation-process",1552.59506060264
"intrinsic-extrinsic",4375.67333376492
"physics-holism",1290.22437378576
"physics-Rpcc",936.493559998568
"qm",6088.25450282432
"qm-bohm",7903.65340650451
"qm-collapse",68.5680271733261
"qm-everett",26.8534492314992
"kochen-specker",103.395040666129
"qm-manyworlds",3448.77225275455
"qm-modal",609.626361125185
"qt-epr",2487.3174711549
"supervenience",11610.7382554244
"qt-uncertainty",393.054273225117
"actualism",2645.44987868489
"logic-classical",18104.0845294389
"logic-free",567.475788769255
"prior",560.640055861899
"adaptationism",1213.11008048623
"biology-philosophy",1833.35307688853
"darwinism",3138.31889331405
"evolution-to-1872",4627.06603476094
"game-evolutionary",2622.9115180724
"evolutionary-genetics",55.8285517809531
"genotype-phenotype",268.82254815897
"molecular-genetics",281.328644926108
"population-genetics",59.2710626785789
"models-science",4185.67894765146
"morality-biology",915.405683700579
"natural-selection",1442.63691331289
"selection-units",96.6328861841459
"evolutionary-psychology",1867.38798593786
"science-theory-observation",3043.40065815099
"sociobiology",436.299979872572
"addams-jane",662.025368880042
"dewey-political",406.857221124748
"femapproach-pragmatism",630.729078997351
"feminism-ethics",1939.00473074189
"feminism-femhist",3377.88139344497
"feminist-social-epistemology",456.048598449027
"feminism-class",371.944671915186
"james",8276.13701877247
"mead",4108.45515154903
"royce",3996.33106889983
"adorno",2824.68481787339
"benjamin",4165.85140934325
"critical-theory",1894.82259263784
"enlightenment",6521.46597157791
"habermas",2056.85850256531
"hegel",16624.5849514813
"hegel-dialectics",3137.94263530071
"heidegger",6174.15701792012
"horkheimer",143.246529946928
"husserl",10503.1044340077
"identity",5326.55479851189
"kant",54872.5878732361
"lukacs",155.633023923473
"marx",3691.77687540922
"popper",5768.87282917309
"postmodernism",5217.61710327286
"truth",10194.5805342706
"weber",3476.22750754549
"advance-directives",378.217035412034
"personal-autonomy",15479.4613059514
"decision-capacity",1169.01261315295
"respect",1075.53977309135
"principle-beneficence",2028.05415730604
"well-being",6011.42947424668
"identity-personal",8682.19901896548
"legal-obligation",1274.10353950138
"paternalism",1486.39371310111
"identity-ethics",4415.19830507195
"giles",172.010099507724
"aquinas",26074.3747218776
"henry-ghent",75.8375280874105
"skepticism-ancient",4300.2845053126
"arcesilaus",1077.82377750325
"aristotle",66323.4334092964
"carneades",54.9685361292197
"skepticism-moral",1453.22773018833
"perception-episprob",2095.5869530557
"plato",41415.4466020964
"pyrrho",122.497717660291
"skepticism-medieval",1830.58241160631
"stoicism",10324.3818448823
"timon-phlius",116.358678231987
"aesthetic-concept",107.758099596485
"aesthetic-judgment",1487.91836560797
"aesthetics-18th-british",1133.98384485889
"environmental-aesthetics",337.046924293458
"aesthetics-18th-french",154.922990513691
"aesthetics-18th-german",1452.93832058821
"beardsley-aesthetics",1010.92912281159
"hume-aesthetics",594.0076918041
"aesthetics-19th-romantic",25.8355447749908
"novalis",95.4808424100759
"schlegel",378.817540562902
"schleiermacher",803.995004754868
"kant-aesthetics",3629.67625710539
"pleasure",966.633222833213
"relativism",10162.9452694319
"art-definition",1947.76106463358
"meaning",12302.557725948
"music",2069.80297479769
"ontological-commitment",2594.47404538222
"burke",632.999719764854
"reid",6246.63503330158
"scottish-18th",2005.70360216442
"shaftesbury",1915.67522078991
"collingwood-aesthetics",2057.81674966257
"collingwoodindex.html#Bib",0
"collingwood",532.720973580596
"croce-aesthetics",1169.07301994996
"wittgenstein",7721.37428792981
"wittgenstein-aesthetics",56.2788549619228
"idealism",17494.8479383947
"intuition",920.198356882989
"privacy",1638.14260925228
"vico",1751.62537623219
"plato-rhetoric",488.08951895998
"schopenhauer",1872.76570560474
"nietzsche",6871.48381963129
"dewey-aesthetics",2412.88399356599
"democracy",9976.46613788129
"pragmatism",3972.95060301979
"aesthetics-of-everyday",538.079961610339
"architecture",804.814152281215
"ethics-environmental",9276.39215114739
"aesthetics-existentialist",123.415301405987
"beauvoir",3159.63950633938
"camus",241.591216822383
"existentialism",3244.0793223651
"marcel",239.272951477775
"merleau-ponty",1731.15587769855
"sartre",2994.76028461999
"feminism-aesthetics",86.8527224542188
"feminism-self",2069.49686347204
"voltaire",1508.77366893543
"gadamer-aesthetics",40.3060572191219
"gadamer",317.750185902853
"hermeneutics",3722.56866703677
"herder",5576.48450093072
"leibniz",16420.5607778852
"wolff-christian",1771.94743845467
"goodman-aesthetics",1767.94921739436
"convention",9815.18156403389
"diagrams",693.88677596476
"logic-inductive",5354.40897446797
"metaphor",2388.15519226574
"reference",9713.76902639074
"hegel-aesthetics",376.661543742321
"schelling",1083.7431516811
"schopenhauer-aesthetics",42.0724621791722
"heidegger-aesthetics",109.166207280824
"ethics-it-phenomenology",726.261762273609
"moral-sentimentalism",801.11681988203
"beauty",5244.57183641183
"hume",25111.9940555477
"hume-moral",3316.29820474181
"japanese-aesthetics",6.99862328851455
"film",1878.2703970132
"plato-aesthetics",162.067258518294
"plato-ethics-politics",2536.70237988605
"plato-metaphysics",2621.84431579862
"plato-ethics-shorter",324.591177207377
"affirmative-action",307.486676816994
"equality",2411.71869361845
"rights",6242.71062705149
"africana",1365.76160926809
"african-ethics",336.953881765897
"african-sage",0
"akan-person",1107.12391503057
"double-consciousness",304.155219196887
"frederick-douglass",427.512871199507
"alain-locke",1098.48999662596
"negritude",839.013205825712
"black-reparations",269.283465350998
"ethics-virtue",18791.6746669935
"afterlife",2069.0070019627
"dualism",12329.2449453605
"death",1590.26376478227
"heaven-hell",171.262307612514
"philosophy-religion",7488.56662780924
"ancient-soul",5622.7413582801
"mental-representation",6345.68686589284
"cognitive-science",12876.9585487661
"feminism-autonomy",674.968341232301
"kant-hume-morality",1207.57597221376
"freewill",22403.6622371273
"anscombe",1047.43848718837
"incompatibilism-theories",945.469204444528
"reasons-agent",531.043616089776
"consequentialism",19355.7299180932
"metaethics",4100.61867224017
"moral-particularism",1088.88802456864
"special-obligations",1641.67794126009
"atheism-agnosticism",859.245338583925
"hume-religion",4459.76476971327
"panpsychism",3346.6940439676
"pantheism",13088.3818014463
"agrippa-nettesheim",267.176074896093
"pico-della-mirandola",344.491741532947
"plotinus",7761.62331606413
"moral-animal",3538.62326741986
"weakness-will",693.684759387734
"aristotle-ethics",8192.05397279895
"practical-reason-med",1859.06310367231
"al-baghdadi",131.269543716165
"al-farabi",1942.12137340626
"al-kindi",2248.47558675057
"arabic-islamic-greek",2429.72510758985
"ibn-sina",2044.64426107187
"proclus",1969.7050751584
"theology-aristotle",141.661315234556
"al-farabi-psych",115.696622662476
"arabic-islamic-metaphysics",955.831076971308
"al-farabi-soc-rel",89.3050487782361
"aristotle-politics",703.746009181252
"alexander-aphrodisias",1610.19232480445
"arabic-islamic-natural",1112.34483509993
"arabic-islamic-mind",1836.9313674591
"aristotle-psychology",2908.49825021439
"al-ghazali",1346.55934738354
"causation-medieval",239.473317185998
"duns-scotus",7234.25689328629
"medieval-futcont",812.32062311508
"maimonides-islamic",1021.3690474123
"modality-medieval",6224.69172466712
"philoponus",338.75455412043
"eternity",576.856045278028
"albert-saxony",303.664971878275
"buridan",2892.75958418118
"burley",418.382321056
"heytesbury",52.6851690559357
"albert-great",3196.53782195573
"augustine",9788.18767489966
"binarium",292.858360011085
"cusanus",1575.23164582119
"dietrich-freiberg",82.3677138284064
"pseudo-dionysius-areopagite",623.711097199891
"albo-joseph",2589.08887301173
"evil",6516.93735642318
"halevi",5732.17316720721
"mendelssohn",266.164269120469
"natural-law-theories",3915.17889462612
"prophecy",2197.61206502925
"providence-divine",1938.96519190296
"time",8847.39703031643
"albo-josephvita.html",0
"alcmaeon",61.4665586524158
"empedocles",515.346731030424
"philolaus",110.407905391467
"pythagoras",1074.73619980078
"pythagoreanism",2148.88500738618
"alexander",164.244060674462
"anderson-john",3672.48018214819
"bradley",1330.03821863341
"properties-emergent",4791.17163123415
"art-ontology-history",8085.93842400493
"aristotelianism-renaissance",2030.69828568463
"aristotle-commentators",1192.53827611137
"elias",72.9004635578659
"porphyry",379.08391399089
"algebra",619.652035740948
"boolalg-math",750.769293329723
"category-theory",962.251571083097
"algebra-logic-tradition",150.992987978797
"boole",330.327844531082
"model-theory",2549.31911401953
"leibniz-logic-influence",943.259319266748
"modeltheory-fo",996.490762262794
"althusser",416.23517346149
"epistemology-social",5910.41456013282
"foucault",1208.29591553923
"law-ideology",76.4457813843182
"social-institutions",1203.29687609592
"spinoza-political",276.660202007625
"altruism",613.894788455354
"altruism-biological",550.872880968111
"moral-psych-emp",2920.14523464858
"egoism",2880.83649034908
"empathy",495.620971556948
"impartiality",2679.94636329901
"alyngton",26.293384679714
"penbygull",630.698553970803
"sharpe",40.1824436521182
"wyclif",569.501679047988
"ambiguity",436.628224501271
"vagueness",5771.12641605906
"ammonius",999.50802760718
"boethius",2882.50748655211
"dialectical-school",799.800888340212
"diodorus-cronus",1142.02525071518
"olympiodorus",6.04280716007493
"syrianus",84.0406316745963
"analogy-medieval",775.823376324964
"reasoning-analogy",4738.42798841232
"legal-reas-prec",388.061836655646
"epistemology-naturalized",3946.60254513705
"legal-reas-prec#JusForPre",0
"evidence",516.556532285381
"bayes-theorem",2259.06795501652
"dutch-book",483.248691780394
"epistemology-bayesian",4984.04499669531
"probability-interpret",12929.9013034738
"analysis",8734.45954105168
"knowledge-analysis",4412.08851126549
"bolzano",971.576845374169
"descartes",21802.7834322849
"descriptions",2799.09623476566
"logical-construction",751.978062454842
"logical-form",5742.75800674953
"moore",6590.08095544689
"necessary-sufficient",346.139438393941
"russell",25754.5304493506
"content-teleological",2157.85242395303
"content-causal",846.944530743966
"apriori",7084.84140493138
"behaviorism",1060.60490112496
"definitions",1113.28385948805
"logical-constants",2841.80273085676
"logicism",3963.88996168299
"metaphysics",17515.6168091565
"naturalism",8991.72161054839
"operationalism",105.82676593256
"quine",9312.07771235862
"rationalism-empiricism",12985.9643032002
"anaphora",173.571932320453
"discourse-representation-theory",69.0791476883418
"presupposition",288.724905260231
"anaxagoras",471.060711640335
"democritus",1091.34118160125
"doxography-ancient",521.151053424576
"parmenides",1758.01278142049
"presocratics",1459.52426200563
"zeno-elea",1026.02487635042
"ethics-ancient",6745.71511507072
"sextus-empiricus",3195.2847935464
"bosanquet",169.074526383392
"medieval-categories",445.008864590707
"causation-counterfactual",4376.76093042047
"facts",2498.57941607547
"green",626.229815231978
"heraclitus",357.146351575999
"logic-informal",2355.02899565057
"logic-ontology",1715.4660992658
"realism-sem-challenge",678.234961036773
"ryle",835.055737076833
"scottish-19th",223.705233014363
"square",1149.23706541101
"david",68.5472641030397
"consciousness-animal",2660.40944280797
"cognition-animal",12013.6399030045
"epiphenomenalism",658.223442307551
"consciousness-representational",940.746609082373
"brentano",4228.05364497419
"consciousness",9113.92941237592
"consciousness-higher",7.11939045527546
"folkpsych-theory",1625.28933567154
"functionalism",6050.44578616725
"intentionality",13117.8170296249
"materialism-eliminative",2019.53682195225
"mental-causation",7393.86903163958
"mind-identity",1724.85195172789
"neutral-monism",1427.81051854931
"other-minds",1590.52540433741
"animalism",550.344588183395
"identity-time",3061.97340293343
"life",5276.44054946009
"locke",34659.8711273649
"bentham",1183.59411602808
"emotion",18758.2826605077
"feminism-political",4308.14837208477
"anomalous-monism",1732.24445514097
"laws-of-nature",7305.29175482007
"content-externalism",1903.69504855737
"monism",3101.88489528098
"multiple-realizability",1260.86434242303
"psychologism",1685.82279284325
"double-effect",1609.04796871218
"natural-law-ethics",7767.60566405215
"war",1168.90451276135
"anselm",915.348795166199
"ontological-arguments",9205.63849802075
"medieval-philosophy",22640.6702923125
"moral-anti-realism",3499.405512831
"pragmatics",2671.9260595696
"moral-cognitivism",6465.73595066736
"fictionalism",8731.30301581174
"constructivism-metaethics",333.2448194395
"moral-non-naturalism",2128.54387857994
"moral-realism",2784.24332960742
"naturalism-moral",2209.71254946447
"realism",13603.6097589531
"antiochus-ascalon",86.0617322109579
"philo-larissa",55.2220747223302
"reasoning-defeasible",1986.31606557179
"reliabilism",924.685039726271
"perception-problem",8379.37707482992
"sense-data",1393.31803684724
"perception-disjunctive",134.538621924019
"justep-foundational",4719.99641637314
"justep-intext",1122.26564044587
"closure-epistemic",263.720751549745
"perception-contents",1936.96276300153
"content-nonconceptual",2503.90224729394
"descartes-epistemology",3417.41619843431
"justep-coherence",1163.09179746045
"condemnation",612.78380101293
"conscience-medieval",806.203358959196
"illumination",1979.41303666097
"godfrey",22.1949903194312
"maritain",242.365023758125
"medieval-literary",599.114282767195
"representation-medieval",2027.14735598466
"aquinas-moral-political",440.207865033651
"arabic-islamic-language",2549.03261861449
"arabic-islamic-judaic",1002.07218111037
"arabic-islamic-influence",2098.98466608851
"demonstration-medieval",453.225294586564
"ikhwan-al-safa",299.216046793589
"aristotle-categories",2040.68142576581
"ibn-bajja",125.441524722003
"ibn-gabirol",367.861318343784
"galen",360.141132083285
"imagination",26847.873465592
"intentionality-ancient",697.615580991608
"memory",2016.80173423942
"delmedigo",12.0581405662543
"falaquera",6.60317015381489
"gersonides",311.200558036717
"abraham-daud",183.068941133825
"ibn-ezra",103.074029519557
"israeli",44.3099530025254
"tibbon",1343.96462529159
"arabic-islamic-causation",132.380669100383
"happiness",5918.34770817355
"miracles",1152.70798937712
"pomponazzi",596.58360439623
"william-auvergne",460.200928910874
"ibn-kammuna",1522.82478455694
"arabic-islamic-mysticism",581.940312379997
"religion-morality",7297.65922502693
"suhrawardi",55.8622924324962
"creation-conservation",116.330228474634
"ibn-arabi",30.8750180680298
"mulla-sadra",23.5124891614985
"mysticism",2775.21140396045
"belief",16953.8117558568
"socrates",1488.97271775622
"artifact",538.49981382901
"ingarden",556.583052174357
"archytas",61.463193287685
"arendt",1975.6691727338
"hobbes",9155.55499300514
"jaspers",51.7130551681559
"machiavelli",890.900550256317
"platoindex.html#Soc",0
"platoindex.html#HisSocEarMidLatDia",0
"platoindex.html#PlaInd",0
"epistemic-utility",331.311956157022
"rationality-normative-utility",1215.98769978326
"formal-belief",1929.71514596223
"francis-bacon",2593.70558494952
"byzantine-philosophy",1990.18773563483
"galileo",2591.14140324983
"lefevre-etaples",536.093552232682
"marsilius-inghen",26.8498178878059
"natphil-ren",351.915702929717
"patrizi",29.2954034966404
"paul-venice",318.337908492887
"zabarella",568.269557242029
"aristotle-causality",1842.02012156935
"aristotle-rhetoric",718.334744384489
"aristotle-biology",2477.24648134396
"aristotle-mathematics",0
"aristotle-noncontradiction",2887.61811069563
"form-matter",2112.93104596715
"aristotle-metaphysicssupp1.html",0
"moral-character",1153.68393469636
"friendship",5986.8722383385
"wisdom",476.46884488387
"logic-relevance",2665.23917949477
"aristotle-metaphysicsindex.html#Cate",0
"future-contingents",1078.67709823209
"logic-ancient",8706.28239758386
"aristotle-logicindex.html#Cat",0
"aristotle-logicindex.html#NonConMet",0
"aristotle-logicindex.html#DefEss",0
"aristotle-logicindex.html#MetDiv",0
"episteme-techne",757.847947407814
"aristotle-psychologysuppl3.html",0
"dialetheism",5838.58668319189
"logic-paraconsistent",5537.45094950925
"plato-theaetetus",279.057364075432
"arnauld",636.3342730385
"malebranche",3041.54889573013
"pascal",653.613221434975
"clarke",2880.20793655299
"hedonism",4352.62937016682
"hume-newton",733.635517596852
"liberty-positive-negative",6549.11947636632
"newton",2212.09013619092
"arrows-theorem",302.875365274632
"social-choice",3143.07994734788
"voting-methods",186.358796128208
"economics",9793.2549022014
"economic-justice",2747.49366083137
"preferences",2581.30549723454
"truthlikeness",642.222162707282
"erotic-art",958.002406344762
"feminism-objectification",252.500479772255
"pornography-censorship",1195.9208521104
"conceptual-art",127.452752377912
"reasoning-automated",344.577992967733
"logic-ai",945.207011792071
"propositions-structured",2369.38154894468
"logic-epistemic",1113.05486260356
"formal-epistemology",18916.2285430586
"chinese-room",876.145313492385
"computation-physicalsystems",844.810942654467
"information-biological",1900.22249935969
"information-semantic",986.453261893747
"computational-mind",14267.9554090862
"neuroscience",978.658792903307
"thought-experiment",1358.95396961227
"turing",794.286982271558
"turing-test",658.678542965111
"zombies",1105.69677146122
"connectionism",327.272521509311
"language-thought",3651.88220544401
"causation-probabilistic",8215.98944606368
"logic-belief-revision",907.124067960436
"learning-formal",855.988002162501
"folkpsych-simulation",347.956694995697
"logic-provability",4421.19459384609
"tense-aspect",64.5083335501084
"time-experience",1061.52643765736
"assertion",1529.20591289158
"austin-jl",2593.86871970174
"defaults-semantics-pragmatics",965.005910350781
"grice",2166.28570381237
"strawson",1761.57429489405
"associationist-thought",714.781610051551
"mill",18003.3569977617
"implicit-bias",1113.1780454541
"kant-transcendental",540.751462395815
"compositionality",4566.181877073
"astell",108.02503478153
"cambridge-platonists",985.494597703618
"john-norris",703.058860588198
"occasionalism",1923.62748415065
"boyle",6983.63867148422
"change",3145.17917128895
"chemistry",711.381782796335
"descartes-physics",918.788797390365
"ernst-mach",1911.00312157909
"epicurus",5867.57345759727
"leucippus",57.6461440710148
"lucretius",623.284214575322
"paradox-zeno",6731.33139600425
"attention",976.269118621735
"common-knowledge",747.849195600719
"hermann-helmholtz",1507.37155905574
"relations",337.689754309932
"tropes",3970.16268987122
"nonexistent-objects",2549.18694458197
"concepts",4161.84251452526
"russell-paradox",3206.44687894264
"structural-realism",1442.55497711455
"propositions",4254.64881353917
"sortals",831.545281415235
"determinate-determinables",1597.54862873308
"color",1262.06421378242
"perception-auditory",183.606948959596
"sounds",81.3925673547742
"qualia-inverted",1092.28439526189
"consciousness-unity",1710.13784630376
"medieval-political",1860.30182756065
"auriol",73.5866313852091
"gregory-rimini",147.85613738105
"austin-john",39.2391335933978
"law-language",2216.15137409369
"lawphil-naturalism",1490.21516585897
"lawphil-nature",3914.27719019087
