"V(g)$btw"
"18thGerman-preKant",531.28296672805
"abduction",519.780770372902
"abelard",1782.93540921622
"abhidharma",9471.0507701164
"abilities",1196.76157803736
"abner-burgos",1557.38986019725
"abrabanel",0
"abraham-daud",79.1236999558201
"abstract-objects",17950.4886354232
"action",10346.3870632956
"action-perception",0
"actualism",590.007637866323
"adaptationism",3886.0387232913
"addams-jane",3230.100722344
"adorno",5921.30900697225
"advance-directives",3
"aesthetic-concept",10473.4022932204
"aesthetic-judgment",877.804367852063
"aesthetics-18th-british",15121.6030543957
"aesthetics-18th-french",1570.81468892675
"aesthetics-18th-german",9295.70274497593
"aesthetics-19th-romantic",429.579566406766
"aesthetics-existentialist",1629.76770526141
"aesthetics-of-everyday",691.726934994893
"affirmative-action",8340.96902324467
"africana",9132.10760918251
"african-ethics",3.35540935672515
"african-sage",0
"afterlife",869.752771056761
"agency",19472.500370246
"agrippa-nettesheim",142.756104087601
"akan-person",317.372587036924
"alain-locke",1363.62148892462
"al-baghdadi",0
"albert-great",9362.68008580145
"albert-saxony",671.193175619455
"albo-joseph",399.640561197189
"alcmaeon",236.749590323609
"alexander",0
"alexander-aphrodisias",1771.61977112932
"alexander-crummell",1803.05252722509
"al-farabi",18267.1886144663
"al-farabi-psych",535.769343745362
"al-farabi-soc-rel",943.592565384548
"algebra",1569.91115343776
"algebra-logic-tradition",1813.51766683268
"al-ghazali",4420.05637597934
"alienation",0
"al-kindi",3379.52048297527
"althusser",1898.48675189154
"altruism",4481.41685152292
"altruism-biological",495.61112268784
"alyngton",1712.29709495386
"ambiguity",1252.8572664055
"ammonius",706.943250098671
"analogy-medieval",439.051373226013
"analysis",22771.7974250442
"analytic-synthetic",4117.08236373167
"anaphora",752.394544492073
"anarchism",10788.9502508319
"anaxagoras",737.706557515005
"ancient-political",2320.68096384615
"ancient-soul",629.10930727748
"anderson-john",330.99871489253
"animalism",491.996881668695
"anna-julia-cooper",136.199075565679
"anomalous-monism",1794.65278684482
"anscombe",6153.95862410334
"anselm",2189.83524960827
"antiochus-ascalon",13.0714285714286
"antonio-rosmini",0
"apriori",5.58910811410811
"aquinas",62551.365321832
"aquinas-moral-political",825.851827228806
"arabic-islamic-causation",93.0685432442932
"arabic-islamic-greek",7223.89132876226
"arabic-islamic-influence",12835.8091408085
"arabic-islamic-judaic",9604.29273560298
"arabic-islamic-language",3252.90221589185
"arabic-islamic-metaphysics",3782.6696804377
"arabic-islamic-mind",2728.04136076176
"arabic-islamic-mysticism",3279.4885444874
"arabic-islamic-natural",3826.79091399607
"arcesilaus",5002.04987733772
"architecture",2834.00550459318
"archytas",166.303623344523
"arendt",9314.51461895751
"aristotelianism-renaissance",39075.0445770733
"aristotle",160508.281325353
"aristotle-biology",3465.95470527211
"aristotle-categories",2412.09026143749
"aristotle-causality",2229.15219201167
"aristotle-commentators",467.08609714438
"aristotle-ethics",23908.4175664089
"aristotle-logic",3766.69794596172
"aristotle-mathematics",4135.94610666069
"aristotle-metaphysics",2846.3935736515
"aristotle-natphil",2957.58609468621
"aristotle-noncontradiction",31900.9602587813
"aristotle-politics",53.0516364938884
"aristotle-psychology",638.185901485889
"aristotle-rhetoric",542.951897028495
"arnauld",5498.89685068476
"arrows-theorem",706.966995202663
"art-definition",299.914338802756
"artifact",10481.6969211465
"artificial-intelligence",17827.096134554
"art-ontology-history",9713.51490053508
"assertion",10207.4352057839
"associationist-thought",0
"astell",731.111015970334
"atheism-agnosticism",530.909826808485
"atomism-ancient",12840.4489613546
"atomism-modern",10229.5489951611
"attention",7452.11670121902
"augustine",40619.2980232786
"august-rehberg",0.734931734931735
"auriol",92.3377499085459
"austin-jl",7520.40867900857
"austin-john",1766.97872397063
"authenticity",0
"authority",18622.9927131795
"autonomy-moral",31382.7561462463
"autrecourt",187.959954469526
"axiom-choice",3227.99124567665
"ayer",4999.96160453954
"ayn-rand",1122.4705269
"basing-epistemic",0
"baudrillard",899.105545517618
"bauer",2430.49447905727
"bayes-theorem",1357.18452883859
"bayle",3803.85335335742
"beardsley-aesthetics",465.97376476947
"beauty",8394.33053648181
"beauvoir",5045.42650618834
"behaviorism",1787.31335574424
"belief",46624.960510139
"belief-merging",19.7328925015996
"bell-theorem",3.53437771660388
"benjamin",6681.37751710851
"bentham",10178.5512479757
"bergson",8396.0358810056
"berkeley",19184.5122093761
"berlin",32420.9098744123
"bessarion",1569.90531007633
"binarium",17.4057296504665
"biodiversity",0
"biology-developmental",1236.41830170505
"biology-experiment",626.149877092387
"biology-individual",381.999774934095
"biology-philosophy",26159.1691674877
"black-reparations",1333.2625370832
"blame",50.3541257335276
"bodily-awareness",1310.49030508117
"bodin",1386.157259749
"boethius",8280.6409227009
"bohr-correspondence",0
"bolzano",5894.3075472251
"bolzano-logic",50.4150897288392
"bonaventure",3763.65714906899
"boolalg-math",2598.98832901912
"boole",2054.44901900495
"bosanquet",2157.12441776944
"boundary",4086.07465421139
"boyle",13314.1690530591
"bradley",8683.89644760518
"bradley-moral-political",0
"bradley-regress",17.8870059463872
"brentano",8107.63943684298
"brentano-judgement",3904.10173374841
"broad",579.390845962291
"brouwer",5699.97403897209
"bruno",6801.34562223976
"buber",0
"buddha",7123.28490761944
"buddhism-chan",2775.8637192303
"buddhism-tiantai",0.916666666666667
"buridan",20881.5948521489
"burke",1085.03955520623
"burley",2109.82721961111
"butler-moral",5523.93266099006
"byzantine-philosophy",14344.1968563512
"callicles-thrasymachus",0.1
"cambridge-platonists",0
"campanella",120.149012529551
"camus",162.108330290846
"capability-approach",402.092489790237
"cardano",1694.65771037681
"carneades",383.957171007891
"cassirer",5084.32404101088
"categories",12068.8336316097
"category-theory",3819.43705295187
"catharine-macaulay",0
"causal-models",639.632242417746
"causation-backwards",1433.01920472841
"causation-counterfactual",9673.55600573977
"causation-law",2629.76392350181
"causation-mani",698.516057424996
"causation-medieval",772.55210728089
"causation-metaphysics",38411.0484883778
"causation-probabilistic",14698.9969230448
"cellular-automata",0
"certainty",1265.49713991356
"ceteris-paribus",832.395684668075
"chance-randomness",4.03888888888889
"change",14968.2207586223
"chaos",657.047214805075
"chemistry",4449.55558608816
"childhood",10146.1635350191
"children",207.604493360134
"chimeras",370.025134993095
"chinese-epistemology",1799.99891396797
"chinese-legalism",23.0052447054531
"chinese-logic-language",0
"chinese-metaphysics",3226.43290876313
"chinese-phil-medicine",0
"chinese-phil-science",0
"chinese-room",118.273822686912
"chinese-social-political",0
"chinese-translate-interpret",1355.15338980451
"chisholm",2583.26545745004
"christiantheology-philosophy",14974.897037076
"church-turing",570.285475056328
"citizenship",5634.2074528785
"civic-education",380.813271462579
"civil-disobedience",6069.8038523089
"civil-rights",2539.7354451557
"clarke",27499.498653363
"climate-science",0
"clinical-research",44.8640999205188
"cloning",6024.19533618388
"closure-epistemic",1484.57496734195
"cockburn",54.8325282707521
"coercion",7306.14379171637
"cognition-animal",13826.4154444227
"cognitive-disability",246.165190824928
"cognitive-science",34646.9775392671
"cohen",9056.76886047152
"collective-intentionality",1128.37961203511
"collective-responsibility",8953.23278355796
"collingwood",990.003916246883
"collingwood-aesthetics",64.877623798325
"collins",1880.88438869697
"colonialism",3142.15681600555
"color",9064.0852489807
"common-good",301.722943450169
"common-knowledge",1940.36722334639
"communitarianism",3208.6735766092
"comparphil-chiwes",10846.4115849109
"compatibilism",4767.2719534629
"compositionality",8824.10048149821
"computability",1377.24310123656
"computational-complexity",94.5425068698595
"computational-linguistics",1913.69441978825
"computational-mind",12111.3973368056
"computation-physicalsystems",4389.42130214953
"computer-science",27729.8749412244
"computing-history",361.869497636033
"computing-responsibility",7456.26087640506
"comte",7848.34255666676
"concept-emotion-india",21543.2753930627
"concept-evil",277.221796216504
"concepts",7980.11743909881
"concepts-god",4254.58959777197
"conceptual-art",27.5623487623488
"condemnation",5591.52233961363
"condillac",1206.17990256771
"conditionals",3886.42355352771
"confirmation",2437.30546141574
"confucius",5533.88840053087
"connectionism",588.792836412522
"connectives-logic",66.3517020216471
"conscience",0
"conscience-medieval",251.576564537046
"consciousness",6229.18088756942
"consciousness-17th",2080.1059666505
"consciousness-animal",876.810871865275
"consciousness-higher",497.491408626245
"consciousness-intentionality",516.549699421485
"consciousness-representational",4122.17746106456
"consciousness-temporal",228.21083654147
"consciousness-unity",4028.5642432309
"consequence-medieval",3470.8597344994
"consequentialism",371.853533195312
"consequentialism-rule",4.92137445887446
"conservation-biology",66.5343460461108
"conservatism",3402.01514359665
"constitutionalism",3652.29619701785
"constructive-empiricism",139.031643749153
"constructivism-metaethics",3483.49682963699
"content-causal",2562.52130643678
"content-externalism",3655.14991932076
"content-narrow",596.472520642523
"content-nonconceptual",1853.23233383386
"content-teleological",3715.54124462071
"contextualism-epistemology",1440.19762572757
"continental-rationalism",19241.0133698916
"continuity",7934.37692088315
"continuum-hypothesis",153.826110277687
"contractarianism",1137.74294546893
"contractarianism-contemporary",2149.86522424607
"contracts-theories",0
"contractualism",4627.98126641337
"contradiction",13370.3926514166
"convention",13666.8928272387
"conway",556.776947364554
"copernicus",6290.1749102297
"cordemoy",260.029233020571
"corruption",97.7995334393058
"cosmological-argument",2310.80901623621
"cosmology",0
"cosmology-30s",3655.38331400131
"cosmology-theology",3926.88401651598
"cosmopolitanism",16686.4371274991
"crathorn",2757.88124274063
"creation-conservation",830.445115156599
"creationism",1174.99257281737
"crescas",3185.89310563822
"criminal-law",0
"critical-theory",2508.44458423685
"critical-thinking",0
"croce-aesthetics",759.769592147097
"culture-cogsci",1515.89293157288
"curry-paradox",686.210011532266
"cusanus",593.533874323943
"dance",1191.69031259258
"dante",9489.91428643166
"daoism",10640.381228162
"daoism-religion",0
"darwinism",11557.5502030007
"david",15.967028643651
"david-lewis",16041.7050720639
"davidson",21640.3125802085
"death",9406.60758786067
"death-definition",354.988229785505
"decision-capacity",277.488056217709
"decision-causal",7212.89138789938
"decision-theory",3235.40375440837
"decision-theory-descriptive",0
"dedekind-foundations",81.9208999882938
"defaults-semantics-pragmatics",39.5885463032354
"definitions",2842.88080423682
"deleuze",1712.77989032257
"della-porta",0
"delmedigo",55.6038380530805
"delusion",3238.75831381577
"democracy",26292.1104864492
"democritus",1162.12516967466
"demonstration-medieval",107.057737908094
"dependence-ontological",361.689255061504
"depiction",0
"derrida",899.92284759356
"descartes",70754.6637967625
"descartes-epistemology",25092.8473394569
"descartes-ethics",2022.45877883504
"descartes-ideas",1188.82908533427
"descartes-mathematics",2507.39687180882
"descartes-modal",604.458199093076
"descartes-ontological",403.923506254004
"descartes-physics",1794.19143915904
"descartes-works",2333.16780576928
"descriptions",13329.5173072258
"desert",2825.09019686547
"desgabets",290.064593362744
"desire",18615.2166760147
"determinate-determinables",3946.48833628463
"determinism-causal",970.537878571429
"dewey-aesthetics",653.679220760721
"dewey-moral",690.818948847518
"dewey-political",1738.75236510697
"dharmakiirti",11917.4693447393
"diagrams",2326.18449897114
"dialectical-school",1164.89999890822
"dialetheism",23133.5361113359
"dietrich-freiberg",687.591881594701
"digital-art",1192.33782454612
"dilthey",1946.29563437964
"diodorus-cronus",3894.91744563861
"dirty-hands",1984.22893110363
"disability",2230.11040077399
"disability-care-rationing",119.434231393255
"disability-health",424.90548407754
"disability-justice",3397.80288182498
"disagreement",0
"discourse-representation-theory",931.490878426528
"discrimination",834.904036248272
"disjunction",4108.63436848647
"dispositions",13532.2873033575
"divine-freedom",265.381115130129
"divine-hiddenness",1234.4540062086
"divine-simplicity",60.2618139699671
"doing-allowing",305.66131921392
"double-consciousness",224.692352603542
"double-effect",8650.22472263112
"doxography-ancient",6.9097618740572
"dreams-dreaming",678.7304263524
"dualism",41747.81157214
"dubois",7002.81399569885
"duhem",22228.5378995198
"duns-scotus",1205.87196260854
"dutch-book",2057.61745473464
"dynamic-choice",1560.51540640022
"dynamic-epistemic",237.689161603248
"dynamic-semantics",4.47860374919198
"early-modern-india",447.877181048947
"ecology",7974.75945445365
"economic-justice",819.271863103737
"economics",25334.1261081425
"education-philosophy",37666.7852987259
"edwards",952.946387101878
"egalitarianism",6182.36701854952
"egoism",23063.1091298051
"ehrenfels",0
"einstein-philscience",11305.9063611678
"elias",33.410457245082
"elisabeth-bohemia",4803.81816838258
"embodied-cognition",5504.92166777996
"emerson",7662.25400714797
"emilie-du-chatelet",4741.7774801103
"emily-elizabeth-constance-jones",0
"emotion",80198.0414536926
"emotion-Christian-tradition",2403.835174552
"emotions-17th18th",3222
"empathy",3295.52176800619
"empedocles",839.206105569995
"empiricism-ancient-medieval",0
"enhancement",3412.0389223269
"enlightenment",27053.3597574671
"environmental-aesthetics",3869.82844760826
"envy",269.151548335636
"epictetus",62.8239423313816
"epicurus",15794.424164291
"epigenesis",27.7663689296206
"epiphenomenalism",2670.3422797491
"episteme-techne",737.081691246474
"epistemic-game",9.74335664335664
"epistemic-paradoxes",2301.50044293472
"epistemic-self-doubt",0
"epistemic-utility",210.030909610163
"epistemology",26934.2426677978
"epistemology-bayesian",48.4579868889351
"epistemology-evolutionary",2921.66534248565
"epistemology-geometry",1055.37208676941
"epistemology-india",756.125238859026
"epistemology-language-tibetan",12020.5057789439
"epistemology-latin-america",0
"epistemology-naturalized",7238.09602136565
"epistemology-social",6189.07711090467
"epistemology-virtue",2652.90826282075
"epistemology-visual-thinking",0
"epsilon-calculus",675.077324228998
"equal-ed-opportunity",2877.47305241816
"equality",987.434196063704
"equal-opportunity",282.656989059926
"equivME",53.7330595496363
"erasmus",2652.94248243403
"erfurt",1837.20627864958
"ergodic-hierarchy",0
"ernst-mach",16420.0850046404
"erotic-art",2192.46928685974
"essential-accidental",6.56982900283984
"eternity",3057.2871762873
"ethics-ancient",0
"ethics-belief",143.19152524431
"ethics-business",4273.48925021791
"ethics-chinese",2757.62599024202
"ethics-computer",1212.10303914679
"ethics-cultural-heritage",0
"ethics-deontological",1678.37233702161
"ethics-environmental",12925.7122839044
"ethics-indian-buddhism",3627.6486982853
"ethics-internet-research",17.1292471865053
"ethics-it-phenomenology",170.664606517357
"ethics-manipulation",0
"ethics-pregnancy",26.812987012987
"ethics-search",1612.33333333333
"ethics-social-networking",188.792109510592
"ethics-virtue",4600.19242013793
"eugenics",61.6152017757224
"euthanasia-voluntary",153.195247891103
"events",7538.57641445888
"evidence",192.958332119028
"evidence-legal",0
"evil",8139.56840212864
"evolution",0
"evolutionary-genetics",373.159575988541
"evolutionary-psychology",3453.0782866122
"evolution-cultural",3641.81363152631
"evolution-to-1872",21272.6034731271
"existence",1819.06799658369
"existentialism",22984.0882464982
"experimental-moral",6587.812854233
"experimental-philosophy",0
"exploitation",698.622292245734
"facts",10259.4550237604
"faith",16382.8182451078
"falaquera",0.833333333333333
"fallacies",1947.57007277557
"fatalism",7829.57747804029
"federalism",327.259389444274
"feigl",488.512582512376
"femapproach-analy-cont",14.7069600119523
"femapproach-analytic",4245.32739975261
"femapproach-continental",27450.8141793921
"femapproach-prag-cont",4988.29518631241
"femapproach-pragmatism",3590.30234084855
"feminism-aesthetics",30.5351262864421
"feminism-autonomy",6671.16389216547
"feminism-class",5173.96594325223
"feminism-disability",6258.56054106101
"feminism-environmental",500.004788726148
"feminism-epistemology",5796.19557656068
"feminism-ethics",170.493909995108
"feminism-family",2393.22829201207
"feminism-femhist",15144.2143464081
"feminism-gender",1706.61747497703
"feminism-globalization",186.44441451308
"feminism-language",4303.82402808341
"feminism-law",12877.2025822303
"feminism-liberal",738.499552826139
"feminism-metaphysics",6815.47544042009
"feminism-moralpsych",5800.77003130788
"feminism-objectification",193.006265550013
"feminism-political",8392.14604374084
"feminism-psychoanalysis",2723.69479456045
"feminism-rape",1277.2892634565
"feminism-self",305.15861023422
"feminism-trans",1.59285714285714
"feminist-bioethics",5335.12492536931
"feminist-body",4576.72868028381
"feminist-philosophy",47952.9449681967
"feminist-philosophy-biology",2489.24537028736
"feminist-power",7216.00074473666
"feminist-religion",21.2891061392752
"feminist-science",12233.804680652
"feminist-sex-markets",3823.33328981179
"feminist-social-epistemology",1202.05264083484
"feyerabend",48959.9475327063
"ficino",6123.37724522784
"fiction",1616.30202153277
"fictionalism",10619.5029060511
"fictionalism-mathematics",297.013594556435
"fictionalism-modal",183.152774375525
"fideism",1274.19424601085
"film",6363.7949074355
"fine-tuning",489.108602615703
"fitch-paradox",105.216513065017
"fitness",3772.87879339333
"fitting-attitude-theories",120.742392095899
"fitzralph",1.6632848146006
"fleck",862.664240220816
"folkpsych-simulation",812.380603940405
"folkpsych-theory",6202.28888902645
"forgiveness",2925.06796763808
"formal-belief",258.990290220782
"formal-epistemology",3329.47665530116
"formalism-mathematics",1.61274179037337
"form-matter",1581.26394401391
"foucault",10597.8663544983
"frame-problem",257.917356542823
"francis-bacon",12596.6041382676
"francis-marchia",194.742447808163
"francois-barre",0
"frederick-douglass",4247.23813100627
"freedom-speech",2755.28134844532
"free-rider",4396.9927122921
"freewill",5277.41971142187
"free-will-foreknowledge",408.983945750084
"frege",27395.5445149604
"frege-hilbert",0
"frege-theorem",5318.14237268573
"friedrich-hayek",3425.26679028708
"friedrich-jacobi",1387.09960742521
"friedrich-lange",963.114931023524
"friendship",12076.4371715286
"functionalism",15635.8303393628
"fundamentality",0
"future-contingents",4044.68767535399
"gadamer",2712.70848136577
"gadamer-aesthetics",25.7415887960695
"galen",273.191848604596
"galileo",6242.49599049954
"game-ethics",3961.07058919366
"game-evolutionary",489.775808453055
"games-abstraction",0
"gametes-donation-sale",0
"game-theory",13993.7376226011
"gassendi",17746.9520572705
"gasset",2320.22402157302
"gelukpa",0.333333333333333
"gene",6282.61835314055
"generalized-quantifiers",1066.54720275031
"generics",83.2605868905842
"genetic-drift",9.93617143933861
"genomics",237.821027744708
"genotype-phenotype",1901.9211412034
"genrel-early",4002.23634774365
"geometry-19th",2229.6833264959
"geometry-finitism",147.733354293395
"gersonides",6168.08391169975
"giles",1.63516712755843
"global-democracy",0
"globalization",1932.55470842664
"godfrey",295.280744929131
"god-necessary-being",1002.02417981255
"godwin",2219.97275314319
"goedel",27912.5378350687
"goedel-incompleteness",9515.22859487904
"goodman",2303.21903019116
"goodman-aesthetics",624.030679078428
"gorampa",7.58362873827037
"gratitude",0
"green",2767.40230517311
"gregory-rimini",10.5860357309288
"grice",3792.69751518924
"grosseteste",3958.94560269842
"grotius",2714.43548318456
"grounding",10758.8730833986
"grounds-moral-status",2933.38938603585
"habermas",5563.42683916212
"haecceitism",157.818001039056
"halevi",852.34246775107
"hamann",1559.44469450563
"happiness",51862.5144073729
"hare",26.2372006648322
